사업코드,사업명,공고관리번호,사업구분,국내외구분,발주처,PM부서,발주방법,등록구분,진행상태,PM,대표사,공동도급사,수주일자,계약일자,원화공급가액,원화부가세액,원화합계금액,수금율(%),변경준공일(차수),주관사
C20130005,시도69호선 도로 확.포장공사 전면책임감리용역,A130201-01,감리,국내,경기도 화성시 환경사업소,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,㈜건화,"㈜건화(50), ㈜수성엔지니어링(35), ㈜케이지엔지니어링종합건축사사무소(15)",2013-02-01,2013-02-13,"845,705,318","84,570,531","930,275,850",100.00,2017-07-07,주관사
C20130005A,시도69호선 도로 확.포장공사 전면책임감리용역_추가A,A130201-01,감리,국내,㈜케이지엔지니어링종합건축사사무소,건설사업관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,,㈜건화,㈜수성엔지니어링(100),2013-02-01,2013-02-13,"75,454,545","7,545,454","83,000,000",0.00,2016-05-02,비주관사
C20130006,154kV 신온산-울산 T/P T/L 계통정비 건설사업 경과지 설계용역,A130204-01,설계,국내,한국전력공사,지반부,일반경쟁(미사용),본사업,준공,이재원,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-04,2013-02-13,"51,048,150","5,104,815","56,152,965",100.00,2015-12-20,주관사
C20130007,가리봉 재정비촉진지구 사업추진 전략수립 용역,A130130-01,설계,국내,한국토지주택공사,도시계획부,협상에의한방식(미사용),본사업,준공,정명화,한국지역개발학회,"한국지역개발학회(39), ㈜수성엔지니어링(31), ㈜지앤오플래닝(30)",2013-01-30,2013-02-05,"104,554,545","6,377,827","110,932,372",103.67,2014-03-12,주관사
C20130008,가온전선(주) 폐열회수 보일러 설치 ESCO사업,A130131-04,시공,국내,가온전선(주),에너지환경사업부,수의계약(미사용),본사업,준공,하대웅,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-01-31,2013-01-31,"340,881,000","34,088,100","374,969,100",100.00,2013-08-31,주관사
C20130009,청양 정산2농공단지조성사업 조사설계용역,A130201-02,설계,국내,학암산업개발(주),도시계획부,수의계약(미사용),본사업,진행,차용호,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-01,2013-02-06,"715,000,000","71,500,000","786,500,000",26.29,2020-03-31,주관사
C20130010,청양 정산2농공단지조성사업 환경영향평가용역,A130201-03,설계,국내,학암산업개발(주),도시계획부,지명경쟁입찰(PQ)(미사용),본사업,진행,차용호,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-01,2013-02-06,"120,000,000","12,000,000","132,000,000",20.00,2020-03-31,주관사
C20130011,달천 단월지구 등 2개지구 하천환경정비사업 전면책임감리용역,A130213-03,감리,국내,원주지방국토관리청,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,㈜수성엔지니어링,"㈜수성엔지니어링(60), ㈜신명건설기술공사(40)",2013-02-13,2013-02-26,"1,214,683,636","121,468,364","1,336,152,000",100.00,2019-11-20,주관사
C20130011A,달천 단월지구 등 2개지구 하천환경정비사업 전면책임감리용역_추가A,A130213-03,감리,국내,㈜신명건설기술공사,건설사업관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-13,2013-02-26,"187,095,318","18,709,532","205,804,850",100.00,2018-01-31,비주관사
C20130012,심곡복개천 생태복원사업 기본 및 실시설계용역,A130214-04,설계,국내,조달청,수자원부,설계시공분리발주,본사업,준공,황경우,㈜한국종합기술,"㈜한국종합기술(75), ㈜수성엔지니어링(25)",2013-02-14,2013-02-26,"221,650,000","22,165,000","243,815,000",100.59,2014-11-05,주관사
C20130013,명례 S/S 배전인출 전력구공사 및 토목공사 설계 용역,A130218-02,설계,국내,한국전력공사,지반부,일반경쟁(미사용),본사업,준공,이재원,㈜수성엔지니어링,"㈜수성엔지니어링(72.17), 해주(27.83)",2013-02-18,2013-03-04,"63,651,739","6,365,174","70,016,913",100.00,2014-01-14,비주관사
C20130014,화성남양뉴타운 도시개발사업 전기실시설계용역,A130215-04,설계,국내,한국토지주택공사,도시설계부,일반경쟁(미사용),본사업,준공,최성준,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-15,2013-03-08,"117,169,091","11,716,909","128,886,000",100.00,2014-03-07,주관사
C20130015,통영 굴특화단지조성사업 조사설계용역,A130210-01,설계,국내,(주)용남개발,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,조성용,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-10,2013-02-18,0,0,0,0.00,2013-02-18,비주관사
C20130016,통영 굴특화단지조성사업 제영향평가용역,A130210-02,설계,국내,(주)용남개발,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,조성용,㈜수성엔지니어링,㈜수성엔지니어링(1000),2013-02-10,2013-02-18,0,0,0,0.00,,주관사
C20130017,국도6호선 횡성 둔내~평창 무이 도로건설공사 외 2개소 설계감리 및 설계VE용역,A130213-09,설계,국내,원주지방국토관리청,구조부,일반경쟁(미사용),본사업,준공,조성삼,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-13,2013-03-06,"149,598,182","14,959,818","164,558,000",100.00,2013-08-02,주관사
C20130018,무섬지리문화경관 조성사업 기본 및 실시설계 경제성등 검토(VE)용역,A130221-03,설계,국내,경상북도 영주시,도시설계부,지명경쟁입찰(PQ)(미사용),본사업,준공,이혜선,(주) 동진이엔시,"(주) 동진이엔시(60), ㈜수성엔지니어링(40)",2013-02-21,2013-03-04,"13,112,000","1,311,200","14,423,200",100.00,2013-06-05,비주관사
C20130019,부산 에코델타시티 4구간 기본 및 실시설계 용역,A130227-01,설계,국내,한국수자원공사,도시설계부,지명경쟁입찰(TP)(미사용),본사업,준공,이동식,㈜건화,"㈜건화(35), ㈜한국종합기술(25), (자)한진개발공사(20), ㈜수성엔지니어링(10), ㈜제일엔지니어링종합건축사사무소(10)",2013-02-27,2013-03-11,"585,639,000","58,563,900","644,202,900",100.00,2021-09-12,주관사
C20130020,볼리비아 바네가스 교량 설계시공일괄 공사 입찰설계도서,A130301-03,설계,해외,코오롱글로벌㈜,구조부,지명경쟁입찰(PQ)(미사용),본사업,준공,이정학,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-03-01,2013-03-12,"41,600,000","4,160,000","45,760,000",100.00,2999-12-31,비주관사
C20130021,생활폐기물 재활용시설 설치 실시설계 용역,A130311-01,설계,국내,경기도 시흥시,상하수도부,일반경쟁(미사용),본사업,준공,강희갑,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-03-11,2013-03-15,"19,600,000","1,960,000","21,560,000",100.00,2013-06-17,주관사
C20130022,경인고속도로 직선화 건설공사(1공구-토목) BRT 전기통신분야 실시설계용역,A130302-01,설계,국내,두산건설㈜,도로부,수의계약(미사용),본사업,준공,이명섭,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-03-02,2013-03-08,"17,000,000","1,700,000","18,700,000",100.00,2013-08-31,주관사
C20130023,인천검단 드림파크로 대체도로 조사설계용역,A130308-01,설계,국내,한국토지주택공사,도로부,지명경쟁입찰(SOQ)(미사용),본사업,준공,,㈜유신,"㈜유신(40), ㈜수성엔지니어링(30), 동호(20), ㈜제일엔지니어링종합건축사사무소(10)",2013-03-08,2013-03-22,"43,339,090","4,333,909","47,673,000",100.00,2017-03-23,주관사
C20130024,신천 하천환경정비사업 실시설계용역,A130305-03,설계,국내,경기도 건설본부,수자원부,설계시공분리발주,본사업,준공,서혜종,동호,"동호(34.66), ㈜화신엔지니어링(30), ㈜평화엔지니어링(20.34), ㈜수성엔지니어링(15)",2013-03-05,2013-03-18,"197,004,318","19,700,432","216,704,750",100.00,2017-05-10,주관사
C20130025,네팔 Mechi-Mahakali철도  Simara-Tamsaria구간 상세조사 및 설계용역,A130301-04,설계,해외,네팔,철도설계부,일반경쟁(미사용),본사업,준공,김석수,㈜수성엔지니어링,"㈜수성엔지니어링(67.87), 국가철도공단(13.71), ㈜건화(13.68), 한국교통연구원(2.66), 인도(ICT)(2.08)",2013-03-01,2013-03-01,"1,470,988,360","191,228,487","1,662,216,847",100.00,2014-09-14,비주관사
C20130026,계곡천 외 2지구 개선복구사업 통합책임감리용역,A130312-04,감리,국내,전라남도,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,㈜수성엔지니어링,"㈜수성엔지니어링(51), ㈜우빈기술공사(49)",2013-02-18,2013-03-18,"223,607,182","22,360,717","245,967,900",100.00,2014-02-11,주관사
C20130026A,계곡천 외 2지구 개선복구사업 통합책임감리용역_추가A,A130312-04,감리,국내,㈜우빈기술공사,건설사업관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-18,2013-03-18,"28,318,181","2,831,818","31,150,000",100.00,2014-01-17,비주관사
C20130027,주한미군시설사업 Parcel2B 부지조성 및 기반시설공사 1공구 추가설계 사업,A130328-01,설계,국내,한국토지주택공사,도시설계부,턴키(미사용),본사업,준공,김훈,,"㈜수성엔지니어링(92.85), 새한기술(6.74), 성아(0.41)",2013-03-01,2013-09-26,"1,290,487,877","129,048,787","1,419,536,664",96.76,2015-01-31,주관사
C20130028,부용교 상부공 구조검토용역,A130320-02,설계,국내,삼성물산㈜,구조부,수의계약(미사용),본사업,준공,,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-03-20,2013-03-26,"15,000,000","1,500,000","16,500,000",100.00,2999-12-31,주관사
C20130029,강릉복합단지조성사업 도시관리계획(변경) 사전재해영향성검토 용역,A130222-01,설계,국내,다화,수자원부,설계시공분리발주,본사업,준공,서혜종,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-02-22,2013-02-26,"18,181,818","1,818,182","20,000,000",100.00,2999-12-31,주관사
C20130030,시흥은계 교통영향분석.개선대책(변경)용역,A130302-02,설계,국내,한국토지주택공사 광명시흥사업본부,교통부,수의계약(미사용),본사업,준공,장윤섭,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-03-02,2013-03-15,"19,500,000","1,950,000","21,450,000",100.00,2013-08-31,주관사
C20130031,모노레일시스템 토목궤도시설 설계 및 관련자료 조사 용역,A130308-03,설계,국내,한국철도기술연구원,철도설계부,수의계약(미사용),본사업,준공,조재환,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-03-08,2013-03-19,"14,250,000","1,425,000","15,675,000",100.00,2013-11-30,비주관사
C20130032,국도17호선 여수돌산죽포지구 등 10개소 수해복구공사 실시설계,A130103-01,설계,국내,㈜동일,지반부,수의계약(미사용),본사업,준공,박봉기,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-01-03,2012-12-27,"35,000,000","3,500,000","38,500,000",100.00,2013-05-25,비주관사
C20130033,고덕산단 진입도로 기본 및 실시설계용역,A130322-01,설계,국내,경기도 평택시,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,정진황,㈜제일엔지니어링종합건축사사무소,"㈜수성엔지니어링(33.35), ㈜제일엔지니어링종합건축사사무소(33.35), ㈜다산컨설턴트(14.3), ㈜경화엔지니어링(14.3), ㈜신명건설기술공사(4.7)",2013-03-22,2013-04-03,"634,798,500","63,479,850","698,278,350",100.00,2014-12-18,주관사
C20130034,연천군 물 재이용 관리계획 수립 용역,A130402-03,설계,국내,경기도 연천군,상하수도부,지명경쟁입찰(PQ)(미사용),본사업,준공,임규영,주식회사 범한엔지니어링,"주식회사 범한엔지니어링(70), ㈜수성엔지니어링(30)",2013-04-02,2013-04-04,"69,872,727","6,987,272","76,860,000",100.00,2014-12-30,주관사
C20130035,양산천 하천기본계획(하천구역)변경 용역,A130401-02,설계,국내,한국토지주택공사 경남지역본부,수자원부,설계시공분리발주,본사업,준공,서혜종,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-04-01,2013-04-10,"17,272,727","1,727,273","19,000,000",100.00,2999-12-31,주관사
C20130036,오천 문덕 도시계획도로(대2-6외 1)개설공사 실시설계용역,A130409-03,설계,국내,경상북도 포항시,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,이명섭,㈜수성엔지니어링,"㈜수성엔지니어링(70), ㈜강산이앤씨(30)",2013-04-09,2013-04-10,"192,932,727","19,293,272","212,226,000",388.88,2014-06-26,비주관사
C20130036A,오천 문덕 도시계획도로(대2-6외 1)개설공사 실시설계용역_추가A,,설계,국내,㈜강산이앤씨,도로부,지명경쟁입찰(PQ)(미사용),지분차액,준공,정형욱,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-04-09,2013-04-10,"143,380,908","14,338,092","157,719,000",100.00,2013-10-16,비주관사
C20130037,초지대교~인천간 도로 건설공사 재설계용역,A130417-03,설계,국내,경기도 건설본부,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,,㈜수성엔지니어링,"㈜수성엔지니어링(50.82), 동부엔지니어링㈜(33.89), 해주(15.29)",2013-04-17,2013-04-19,"240,281,580","24,028,157","264,309,738",100.00,2015-04-15,비주관사
C20130037A,초지대교~인천간 도로 건설공사 재설계용역_추가A,A130417-03,설계,국내,동부엔지니어링㈜,도로부,지명경쟁입찰(PQ)(미사용),지분차액,준공,정형욱,㈜수성엔지니어링,㈜수성엔지니어링(100),2013-04-17,2013-04-19,"14,000,000","1,400,000","15,400,000",100.00,2013-10-18,비주관사
C20130038,수도권 제2순환 고속도로 화도~양평간 건설공사(제1공구) T/K설계,A130401-01,설계,국내,에스케이에코플랜트㈜,도로부,턴키(미사용),본사업,준공,이인훈,㈜수성엔지니어링,"㈜수성엔지니어링(46.31), 나우(36.56), 동부엔지니어링㈜(17.13)",2013-04-01,2013-04-23,"987,895,000","98,789,500","1,086,684,500",100.00,2013-07-31,주관사
C20130039,양근천 등 5개 하천기본계획 및 하천시설관리대장 작성(재정비)용역,A130423-03,설계,국내,경기도 건설본부,수자원부,설계시공분리발주,본사업,준공,황경우,동부엔지니어링㈜,"동부엔지니어링㈜(64.86), ㈜신한항업(23.7), ㈜수성엔지니어링(11.44)",2013-04-23,2013-05-03,"65,459,680","6,545,968","72,005,648",75.00,2014-08-29,주관사
C20130039A,양근천 등 5개 하천기본계획 및 하천시설관리대장 작성(재정비)용역_추가A,A130423-03,설계,국내,동부엔지니어링㈜,수자원부,설계시공분리발주,지분차액,준공,황경우,동부엔지니어링㈜,㈜수성엔지니어링(100),2013-04-23,2013-05-03,"16,371,818","1,637,181","18,009,000",100.00,2014-08-29,비주관사
C20130040,"한강공원 나들목 증설공사(신청담,개화) 전면책임감리용역",A130419-04,감리,국내,서울특별시 한강사업본부,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,㈜동일기술공사,"㈜동일기술공사(55), ㈜수성엔지니어링(45)",2013-04-19,2013-04-26,"605,250,000","60,525,000","665,775,000",100.00,2018-05-31,주관사
