사업코드,사업명,사업구분,국내외구분,발주처,PM부서,발주방법,등록구분,진행상태,공동도급사,계약일자,변경준공일(차수),주관사
C20100006,곤지암천(부항제) 개수공사 실시설계용역,설계,국내,경기도 광주시,수자원부,설계시공분리발주,본사업,준공,㈜수성엔지니어링(100),2010-01-28,2010-06-16,주관사
C20100005,신설해안대로(시화MTV ~ 매송 IC 연결로) 교통량 분석용역,설계,국내,경기도 안산시,교통부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-30,2010-02-27,주관사
C20100004,고령군 가축분뇨 공공처리시설 설치사업 환경영향평가용역,설계,국내,경상북도 고령군,환경사업부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2010-01-22,2010-07-23,주관사
C20100003A,시흥은계지구 조사설계용역_추가A,설계,국내,㈜삼안,도시설계부,기타,지분차액,진행,㈜수성엔지니어링(100),2010-01-15,2023-12-31,주관사
C20100003,시흥은계지구 조사설계용역,설계,국내,한국토지주택공사,도시설계부,지명경쟁입찰(PQ)(미사용),본사업,진행,"㈜수성엔지니어링(55), ㈜삼안(45)",2010-01-15,2025-04-19,주관사
C20100002,박달1동 홍명1로 일원 하수관 정비공사 실시설계용역,설계,국내,경기도 안양시 환경수도사업소,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2010-01-12,2010-02-16,주관사
C20100001,울산자유무역지역 조성공사 설계용역,설계,국내,마산자유무역지역관리원,도시설계부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜삼우씨엠건축사사무소(72.24), ㈜수성엔지니어링(27.76)",2009-12-22,2010-12-18,비주관사
C20090184,강동공영차고지 정비공사 실시설계,설계,국내,계룡건설㈜,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-28,2010-01-31,주관사
C20090183,송도 대우부지 도시개발사업 토질조사 용역,설계,국내,(주)종합건축사사무소 이웨스,도시설계부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-29,2010-02-01,주관사
C20090182,수도권 제2순환 고속도로(김포~파주간) 타당성조사 용역,설계,국내,국토교통부,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(50), ㈜평화엔지니어링(50)",2009-12-30,2011-11-12,주관사
C20090181,신림~봉천터널 도로건설공사(1공구) 전면책임감리용역,감리,국내,서울특별시 도시기반시설본부,건설사업관리부,용역형 건설사업관리,본사업,진행,"㈜동일기술공사(46.27), ㈜수성엔지니어링(35.99), (주) 융도엔지니어링(9.7), 한방유비스(주)(4.73), ㈜엠에스제이텍(3.31)",2009-12-31,2025-02-28,비주관사
C20090180,경희대학교 국제캠퍼스 증축 교통개선대책 변경신고용역,설계,국내,경희대학교,교통부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-21,2009-12-31,주관사
C20090179,망원그린웨이 조성공사 전면책임감리용역,감리,국내,서울특별시 한강사업본부,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(60), ㈜대한콘설탄트(40)",2009-12-30,2014-07-31,주관사
C20090178,성남시 도로정비기본계획 재정비 사전환경성 검토용역,설계,국내,조달청(경기도 성남시 맑은물관리사업소),환경사업부,일반경쟁(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-31,2010-05-28,주관사
C20090177,2010년 왕숙천둔치 정비사업 실시설계용역,설계,국내,경기도 구리시,도시설계부,일반경쟁(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-24,2010-02-27,주관사
C20090176,잠실 한강공원 특화사업 전면책임감리용역,감리,국내,서울특별시 한강사업본부,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜선진엔지니어링종합건축사사무소(60), ㈜수성엔지니어링(40)",2009-12-23,2011-11-15,비주관사
C20090175,한강지천횡단교량 건설 기본 및 실시설계용역,설계,국내,서울특별시 한강사업본부,구조부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜대한콘설탄트(51), ㈜수성엔지니어링(49)",2009-12-23,2010-06-30,비주관사
C20090174,낙동강 살리기 26공구(구미2지구)사업 전면책임감리용역,감리,국내,경상북도,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(70), ㈜강산이앤씨(30)",2009-12-21,2012-12-28,주관사
C20090173A,일곡~용전간 도로확장공사 전면책임감리용역_추가A,감리,국내,㈜신명건설기술공사,건설사업관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-12-15,2015-12-14,주관사
C20090173,일곡~용전간 도로확장공사 전면책임감리용역,감리,국내,광주광역시,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜신명건설기술공사(50), ㈜수성엔지니어링(50)",2009-12-15,2015-12-28,비주관사
C20090172,Cirebon PJT 도면용역,설계,국내,두산중공업㈜,기전팀,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-10-15,2009-12-31,주관사
C20090171,154kV 가수원T/L일부 지중화 전력구공사 설계용역,설계,국내,한국전력공사,기전팀,일반경쟁(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-16,2010-04-17,주관사
C20090170A,금강살리기 5공구(부여지구)사업 기본설계용역_추가A,설계,국내,한광엔지니어링㈜,수자원부,설계시공일괄발주(T/K),지분차액,준공,㈜수성엔지니어링(100),2009-12-07,2010-01-31,주관사
C20090170,금강살리기 5공구(부여지구)사업 기본설계용역,설계,국내,㈜한라,수자원부,설계시공일괄발주(T/K),본사업,준공,㈜수성엔지니어링(100),2009-12-07,2010-01-31,주관사
C20090169,시흥은계 보금자리주택지구 교통분야용역,설계,국내,한국토지주택공사,교통부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-14,2012-06-29,주관사
C20090168,구리갈매 보금자리주택지구 영향평가용역,설계,국내,한국토지주택공사,환경사업부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2009-12-11,2011-12-10,주관사
C20090167,행정중심복합도시 금강 4교 건설공사 일괄입찰(턴키) 설계용역,설계,국내,두산건설㈜ 외 3개업체,구조부,턴키(미사용),본사업,준공,"㈜수성엔지니어링(39.28), 디엠(33.01), ㈜이산(27.7)",2009-11-30,2010-01-31,주관사
C20090166A,대청호 생태습지 조성사업 기본 및 실시설계용역_추가A,설계,국내,㈜도화엔지니어링,수자원부,설계시공분리발주,지분차액,준공,㈜수성엔지니어링(100),2009-12-03,2010-05-31,주관사
C20090166,대청호 생태습지 조성사업 기본 및 실시설계용역,설계,국내,한국수자원공사,수자원부,설계시공분리발주,본사업,준공,"㈜도화엔지니어링(60), ㈜수성엔지니어링(40)",2009-12-03,2010-08-29,비주관사
C20090165A,호남고속철도(논산-김제) 건설사업 사후환경조사_추가A,설계,국내,㈜서영엔지니어링,환경사업부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-12-10,2017-12-31,주관사
C20090165,호남고속철도(논산-김제) 건설사업 사후환경조사,설계,국내,국가철도공단,환경사업부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(51), ㈜서영엔지니어링(49)",2009-12-10,2018-03-31,주관사
C20090164A,강변북로 지하화(원효대교~한강대교) 기본설계_추가A,설계,국내,㈜동일기술공사,도로부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-30,2010-11-29,주관사
C20090164,강변북로 지하화(원효대교~한강대교) 기본설계,설계,국내,서울특별시,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜동일기술공사(60), ㈜수성엔지니어링(40)",2009-11-30,2012-02-29,비주관사
C20090163,인천청라지구 경제자유구역개발사업(4공구),설계,국내,현대건설㈜,구조부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-11-23,2009-12-31,주관사
C20090162,나주-동강 도로확장공사 교차로 변경설계용역,설계,국내,남진건설㈜,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-11-04,2009-12-31,주관사
C20090161A,한강살리기 5공구(현암지구등)사업 전면책임감리용역_추가A,감리,국내,극동엔지니어링㈜,건설사업관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-17,2012-01-08,주관사
C20090161,한강살리기 5공구(현암지구등)사업 전면책임감리용역,감리,국내,경기도 건설본부,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(60), 극동엔지니어링㈜(40)",2009-11-17,2012-04-30,주관사
C20090160D,서울지하철 9호선 3단계 919공구 건설공사 전면책임감리용역_추가D,감리,국내,우원,철도건설관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-16,2016-02-28,주관사
C20090160C,서울지하철 9호선 3단계 919공구 건설공사 전면책임감리용역_추가C,감리,국내,㈜서한종합건축사사무소,철도건설관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-16,2016-02-28,주관사
C20090160B,서울지하철 9호선 3단계 919공구 건설공사 전면책임감리용역_추가B,감리,국내,세종기술㈜(서울),철도건설관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-16,2016-02-28,주관사
C20090160A,서울지하철 9호선 3단계 919공구 건설공사 전면책임감리용역_추가A,감리,국내,삼성물산㈜,철도건설관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-16,2016-02-28,주관사
C20090160,서울지하철 9호선 3단계 919공구 건설공사 전면책임감리용역,감리,국내,서울특별시 도시기반시설본부,철도건설관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(71.17), 우원(11.32), ㈜서한종합건축사사무소(10.21), 세종기술㈜(서울)(7.3), 삼성물산㈜(0)",2009-11-16,2018-12-31,주관사
C20090159,파주운정(통합)지구 택지개발사업 교통영향분석 개선대책 변경 신고용역,설계,국내,한국토지주택공사,교통부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-11-13,2009-12-24,주관사
C20090158,행정도시~청주 등 3개노선 도로건설공사 환경영향평가용역,설계,국내,조달청(행정중심복합도시건설청),환경사업부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2009-11-16,2011-06-02,주관사
C20090157,동천~신봉간 도로(수지 소1-69호)개설공사 변경설계용역,설계,국내,㈜한양,구조부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-11-16,2011-04-29,주관사
C20090156,호남고속철도 제1-2공구 노반신설공사 대안설계용역,설계,국내,삼성물산 외 6개업체,철도설계부,설계시공일괄발주(대안),본사업,준공,"㈜서영(38.5), ㈜한국종합기술(16.53), (주) 하경컨설턴트(15.77), 대정(12.61), ㈜수성엔지니어링(11.69), ㈜진우엔지니어링코리아(4.8)",2009-11-11,2999-12-31,비주관사
C20090155,강일지구 도시개발사업 교통영향분석 개선대책 변경 심의 용역,설계,국내,서울주택도시공사,교통부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),2009-10-29,2010-04-29,주관사
C20090154,영주 다목적댐 건설공사 기본설계 턴키,설계,국내,삼성물산 외 6개업체,구조부,턴키(미사용),본사업,준공,"㈜삼안(91.7), ㈜수성엔지니어링(8.3)",2009-10-05,2999-12-31,비주관사
C20090153A,낙동강살리기사업 24공구(성주.칠곡지구)전면책임감리용역_추가A,감리,국내,극동엔지니어링㈜,건설사업관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-06,2012-02-23,주관사
C20090153,낙동강살리기사업 24공구(성주.칠곡지구)전면책임감리용역,감리,국내,부산지방국토관리청,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"극동엔지니어링㈜(51), ㈜수성엔지니어링(49)",2009-11-06,2012-07-12,비주관사
C20090152,가재울뉴타운 3구역 주택재개발사업 사후환경영향조사용역,설계,국내,가재울뉴타운3구역주택재개발정비사업조합,환경사업부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2009-10-31,2013-10-30,주관사
C20090151,영산강 살리기 3공구(나주1지구) 전면책임감리용역,감리,국내,익산지방국토관리청,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(55), ㈜도화엔지니어링(45)",2009-11-03,2012-05-22,주관사
C20090150,천안성환지구 택지조성공사 실시설계용역,설계,국내,한국토지주택공사,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),2009-11-17,2011-07-26,주관사
C20090149A,"호남고속철도 노반 2-2,2-3,2-4공구 전면책임감리용역_추가A",감리,국내,동부엔지니어링㈜,철도건설관리부,지명경쟁입찰(PQ)(미사용),지분차액,준공,㈜수성엔지니어링(100),2009-11-06,2013-10-08,주관사
C20090149,"호남고속철도 노반 2-2,2-3,2-4공구 전면책임감리용역",감리,국내,국가철도공단,철도건설관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"동부엔지니어링㈜(51), ㈜수성엔지니어링(49)",2009-11-06,2014-10-31,비주관사
